Student ID,student_name,gender,grade,reading_score,math_score,school_name
21781,Karen Lopez,M,12th,64.49,56.82,Bailey High School
21782,Mary Smith,F,10th,49.26,67.9,Bailey High School
21783,William Jackson,F,11th,68.45,53.0,Bailey High School
21784,Linda Rodriguez,F,12th,67.11,52.09,Bailey High School
21785,Michael Brown,F,11th,67.61,83.26,Bailey High School
21786,Jessica Garcia,M,12th,100.0,48.61,Bailey High School
21787,Sarah Johnson,M,10th,51.45,93.78,Bailey High School
21788,David Jones,M,12th,83.54,71.82,Bailey High School
21789,Thomas Jones,F,11th,69.59,63.95,Bailey High School
21790,John Jackson,F,9th,54.61,64.28,Bailey High School
21791,Linda Hernandez,M,12th,95.99,80.96,Bailey High School
21792,John Williams,M,9th,50.4,60.23,Bailey High School
21793,James Gonzalez,M,12th,59.08,58.62,Bailey High School
21794,Elizabeth Garcia,F,10th,54.63,83.04,Bailey High School
21795,David Davis,M,11th,50.6,66.96,Bailey High School
21796,Charles Hernandez,F,10th,63.71,90.22,Bailey High School
21797,Jennifer Lopez,F,11th,67.53,24.3,Bailey High School
21798,Sarah Williams,F,9th,28.65,79.08,Bailey High School
21799,Richard Brown,F,11th,58.38,67.81,Bailey High School
21800,William Thomas,F,9th,78.2,64.76,Bailey High School
21801,Barbara Martin,M,11th,75.37,65.66,Bailey High School
21802,Michael Lopez,F,9th,94.05,53.04,Bailey High School
21803,Linda Anderson,F,10th,82.76,72.28,Bailey High School
21804,Mary Hernandez,M,12th,33.7,100.0,Bailey High School
21805,Robert Garcia,F,12th,76.09,68.32,Bailey High School
21806,Charles Wilson,M,11th,69.94,72.79,Bailey High School
21807,Michael Lopez,F,10th,64.3,60.58,Bailey High School
21808,Thomas Brown,M,11th,42.99,77.47,Bailey High School
21809,Karen Martinez,M,12th,73.76,55.34,Bailey High School
21810,James Brown,F,10th,50.45,53.89,Bailey High School
21811,Richard Garcia,F,12th,53.22,77.02,Bailey High School
21812,Joseph Wilson,F,9th,80.15,100.0,Bailey High School
21813,John Jackson,M,10th,72.85,77.12,Bailey High School
21814,Jennifer Johnson,M,9th,63.86,78.55,Bailey High School
21815,William Gonzalez,M,12th,55.0,74.54,Bailey High School
21816,Sarah Lopez,F,10th,64.73,72.8,Bailey High School
21817,Patricia Miller,F,12th,91.72,92.16,Bailey High School
21818,Barbara Hernandez,M,12th,95.36,57.69,Bailey High School
21819,Michael Martinez,F,10th,71.37,100.0,Bailey High School
21820,William Johnson,M,9th,51.51,48.55,Bailey High School
21821,Robert Martinez,F,9th,100.0,40.29,Bailey High School
21822,Susan Thomas,F,11th,68.84,71.96,Bailey High School
21823,Mary Jackson,F,11th,51.99,35.5,Bailey High School
21824,William Wilson,F,11th,64.17,57.53,Bailey High School
21825,Joseph Jackson,M,10th,74.18,53.43,Bailey High School
21826,Linda Anderson,F,11th,79.77,79.94,Bailey High School
21827,Linda Brown,F,9th,63.93,88.99,Bailey High School
21828,Jennifer Hernandez,M,12th,55.15,50.6,Bailey High School
21829,Barbara Rodriguez,F,11th,97.97,84.35,Bailey High School
21830,Sarah Taylor,M,12th,56.23,44.73,Bailey High School
21831,John Gonzalez,F,12th,100.0,63.38,Bailey High School
21832,Jennifer Wilson,M,11th,35.16,79.54,Bailey High School
21833,James Brown,M,9th,89.88,89.62,Bailey High School
21834,Sarah Hernandez,M,12th,70.25,63.28,Bailey High School
21835,David Davis,M,12th,67.39,83.19,Bailey High School
21836,Patricia Johnson,F,9th,15.17,97.0,Bailey High School
21837,James Martinez,F,11th,73.55,85.44,Bailey High School
21838,Thomas Miller,M,9th,86.69,90.42,Bailey High School
21839,Michael Gonzalez,M,9th,67.02,69.41,Bailey High School
21840,James Smith,M,11th,90.36,75.81,Bailey High School
21841,Richard Smith,F,11th,66.75,63.2,Bailey High School
21842,Jennifer Martinez,M,12th,63.07,55.82,Bailey High School
21843,James Jones,F,12th,64.17,78.36,Bailey High School
21844,Mary Williams,M,10th,66.93,48.81,Bailey High School
21845,John Moore,F,10th,68.91,84.72,Bailey High School
21846,Linda Rodriguez,F,12th,66.14,100.0,Bailey High School
21847,Mary Johnson,M,9th,67.06,76.7,Bailey High School
21848,Jessica Miller,M,10th,79.63,74.57,Bailey High School
21849,Patricia Jones,M,9th,92.62,56.7,Bailey High School
21850,James Martinez,F,9th,69.77,78.09,Bailey High School
21851,Richard Anderson,M,11th,70.99,62.29,Bailey High School
21852,James Moore,M,10th,82.67,60.14,Bailey High School
21853,Susan Moore,M,9th,81.88,66.93,Bailey High School
21854,Barbara Lopez,M,10th,71.28,76.16,Bailey High School
21855,Robert Miller,M,10th,86.57,87.65,Bailey High School
21856,Richard Rodriguez,M,9th,72.76,86.1,Bailey High School
21857,Jennifer Miller,F,10th,73.25,83.92,Bailey High School
21858,Sarah Anderson,F,11th,72.73,42.2,Bailey High School
21859,Linda Martin,M,10th,79.75,89.42,Bailey High School
21860,Jessica Taylor,F,11th,87.9,31.14,Bailey High School
21861,John Gonzalez,F,12th,39.73,66.84,Bailey High School
21862,William Martin,F,9th,71.96,64.46,Bailey High School
21863,Joseph Thomas,M,12th,70.21,94.36,Bailey High School
21864,Jessica Jackson,M,12th,86.8,73.8,Bailey High School
21865,Patricia Jackson,M,10th,99.4,74.66,Bailey High School
21866,Charles Johnson,M,12th,78.64,90.71,Bailey High School
21867,Jennifer Gonzalez,M,9th,70.24,74.66,Bailey High School
21868,Joseph Martinez,F,9th,79.03,100.0,Bailey High School
21869,Elizabeth Brown,F,9th,78.0,61.06,Bailey High School
21870,Susan Davis,M,9th,57.77,100.0,Bailey High School
21871,Jennifer Lopez,M,12th,67.96,82.86,Bailey High School
21872,Linda Garcia,F,12th,67.82,40.01,Bailey High School
21873,Joseph Jackson,M,11th,51.6,66.93,Bailey High School
21874,Susan Williams,M,10th,61.15,99.6,Bailey High School
21875,Sarah Martinez,F,9th,47.4,50.95,Bailey High School
21876,Susan Wilson,M,12th,55.84,52.14,Bailey High School
21877,Michael Miller,F,12th,61.64,65.79,Bailey High School
21878,David Moore,M,12th,65.62,71.52,Bailey High School
21879,Elizabeth Anderson,F,11th,93.83,55.03,Bailey High School
21880,Barbara Taylor,M,10th,30.8,78.65,Bailey High School
21881,Thomas Smith,M,10th,69.8,72.69,Bailey High School
21882,Jennifer Anderson,M,9th,93.97,37.27,Bailey High School
21883,Charles Wilson,F,10th,59.6,98.54,Bailey High School
21884,Elizabeth Martinez,M,12th,75.64,36.61,Bailey High School
21885,Michael Miller,M,9th,83.58,59.21,Bailey High School
21886,Susan Anderson,M,12th,52.86,70.69,Bailey High School
21887,Karen Rodriguez,M,11th,100.0,61.63,Bailey High School
21888,Joseph Rodriguez,F,10th,83.63,90.65,Bailey High School
21889,Michael Hernandez,M,9th,75.96,80.18,Bailey High School
21890,Robert Rodriguez,M,11th,69.28,82.58,Bailey High School
21891,Jennifer Miller,M,9th,88.54,68.57,Bailey High School
21892,Susan Jackson,M,10th,74.03,76.01,Bailey High School
21893,David Miller,M,11th,64.86,86.09,Bailey High School
21894,Jennifer Brown,M,12th,86.58,70.67,Bailey High School
21895,Susan Williams,M,9th,66.53,46.68,Bailey High School
21896,Thomas Anderson,M,11th,68.15,81.48,Bailey High School
21897,James Hernandez,F,11th,62.09,68.26,Bailey High School
21898,Richard Williams,F,11th,85.13,94.89,Bailey High School
21899,Richard Moore,F,10th,74.47,66.38,Bailey High School
21900,William Johnson,M,10th,78.96,89.83,Bailey High School
21901,Linda Johnson,M,10th,77.24,94.58,Bailey High School
21902,James Williams,F,10th,68.57,94.44,Bailey High School
21903,Thomas Miller,F,10th,80.39,80.5,Bailey High School
21904,Elizabeth Jackson,M,11th,81.88,57.29,Bailey High School
21905,William Moore,F,11th,70.04,55.14,Bailey High School
21906,Joseph Taylor,F,12th,57.03,71.77,Bailey High School
21907,Thomas Jackson,M,10th,58.95,85.7,Bailey High School
21908,William Garcia,M,9th,74.45,78.7,Bailey High School
21909,Charles Davis,M,12th,86.98,72.39,Bailey High School
21910,Jennifer Taylor,F,12th,36.57,72.62,Bailey High School
21911,Jennifer Gonzalez,F,9th,89.56,49.4,Bailey High School
21912,Mary Lopez,M,12th,54.49,61.76,Bailey High School
21913,Michael Garcia,F,12th,93.44,60.76,Bailey High School
21914,Thomas Davis,M,12th,71.3,100.0,Bailey High School
21915,Jennifer Jackson,M,10th,75.56,71.51,Bailey High School
21916,William Martin,M,10th,97.33,65.48,Bailey High School
21917,Jessica Moore,F,11th,87.46,77.73,Bailey High School
21918,Charles Miller,M,11th,80.49,72.05,Bailey High School
21919,Linda Jackson,M,10th,70.12,75.94,Bailey High School
21920,James Gonzalez,M,10th,72.69,46.04,Bailey High School
21921,James Hernandez,F,12th,62.71,65.82,Bailey High School
21922,Mary Williams,M,9th,67.1,58.32,Bailey High School
21923,Richard Miller,M,12th,96.54,100.0,Bailey High School
21924,Mary Johnson,F,9th,87.94,63.05,Bailey High School
21925,John Gonzalez,F,11th,78.92,58.79,Bailey High School
21926,Barbara Smith,F,9th,76.64,86.67,Bailey High School
21927,Sarah Jones,F,11th,96.82,67.47,Bailey High School
21928,Charles Martinez,M,12th,59.15,71.34,Bailey High School
21929,Jennifer Moore,M,9th,74.88,44.86,Bailey High School
21930,Joseph Wilson,M,10th,83.54,60.06,Bailey High School
21931,Jessica Brown,M,12th,61.0,78.54,Bailey High School
21932,Charles Davis,F,9th,100.0,76.15,Bailey High School
21933,James Martin,F,11th,54.59,62.19,Bailey High School
21934,Richard Rodriguez,M,12th,93.51,42.75,Bailey High School
21935,James Anderson,M,9th,66.04,79.4,Bailey High School
21936,Joseph Wilson,M,11th,69.72,74.67,Bailey High School
21937,Robert Taylor,M,11th,96.88,56.99,Bailey High School
21938,Jennifer Rodriguez,M,11th,63.96,78.75,Bailey High School
21939,Karen Jackson,F,11th,87.32,53.6,Bailey High School
21940,Thomas Miller,M,10th,69.69,72.83,Bailey High School
21941,Linda Anderson,F,9th,63.75,43.23,Bailey High School
21942,Jennifer Smith,F,12th,63.39,83.96,Bailey High School
21943,William Miller,F,9th,73.67,76.27,Bailey High School
21944,Karen Jackson,F,9th,75.01,79.19,Bailey High School
21945,Patricia Smith,F,10th,73.14,71.66,Bailey High School
21946,William Johnson,M,9th,79.04,74.27,Bailey High School
21947,Jessica Johnson,M,10th,68.86,76.07,Bailey High School
21948,John Wilson,M,11th,74.59,53.7,Bailey High School
21949,Richard Taylor,F,12th,61.88,78.49,Bailey High School
21950,Elizabeth Williams,F,12th,72.73,53.85,Bailey High School
21951,Patricia Jones,F,12th,71.6,100.0,Bailey High School
21952,David Garcia,M,11th,74.49,74.59,Bailey High School
21953,James Jackson,M,10th,81.16,88.81,Bailey High School
21954,Michael Martinez,M,10th,86.47,57.03,Bailey High School
21955,Barbara Lopez,M,10th,56.79,75.5,Bailey High School
21956,James Rodriguez,M,10th,50.72,63.82,Bailey High School
21957,Thomas Lopez,F,9th,86.83,73.84,Bailey High School
21958,Mary Rodriguez,F,9th,75.05,72.32,Bailey High School
21959,Barbara Brown,M,11th,98.26,72.35,Bailey High School
21960,Barbara Moore,M,11th,60.0,44.59,Bailey High School
21961,John Smith,M,10th,52.59,76.36,Bailey High School
21962,Sarah Davis,M,12th,67.76,62.92,Bailey High School
21963,Charles Brown,M,9th,71.7,67.84,Bailey High School
21964,Jessica Taylor,F,10th,63.5,88.83,Bailey High School
21965,William Davis,F,10th,74.0,57.22,Bailey High School
21966,Karen Jackson,F,11th,100.0,67.96,Bailey High School
21967,Michael Lopez,M,9th,60.85,88.24,Bailey High School
21968,James Taylor,F,11th,42.24,45.77,Bailey High School
21969,Jennifer Jones,F,10th,61.05,74.33,Bailey High School
21970,Karen Miller,F,11th,82.58,84.34,Bailey High School
21971,Barbara Jones,F,11th,44.46,94.53,Bailey High School
21972,Mary Brown,F,11th,86.86,60.02,Bailey High School
21973,Thomas Davis,M,12th,57.2,69.36,Bailey High School
21974,Karen Jones,M,9th,46.68,99.76,Bailey High School
21975,Thomas Martin,M,11th,44.14,54.17,Bailey High School
21976,Patricia Moore,F,10th,87.98,69.33,Bailey High School
21977,Sarah Moore,M,9th,59.85,100.0,Bailey High School
21978,Jessica Hernandez,F,10th,52.5,68.24,Bailey High School
21979,Linda Lopez,M,9th,54.15,56.12,Bailey High School
21980,Sarah Moore,M,9th,63.66,69.77,Bailey High School
21981,Linda Thomas,F,9th,90.17,83.0,Bailey High School
21982,Thomas Johnson,M,11th,71.91,50.74,Bailey High School
21983,Joseph Miller,F,12th,69.15,62.36,Bailey High School
21984,James Johnson,M,9th,81.41,88.5,Bailey High School
21985,Patricia Thomas,M,12th,64.77,89.48,Bailey High School
21986,Barbara Taylor,F,11th,52.73,86.33,Bailey High School
21987,Patricia Thomas,F,10th,97.92,34.92,Bailey High School
21988,Michael Davis,F,12th,64.17,45.57,Bailey High School
21989,William Wilson,F,12th,88.01,72.04,Bailey High School
21990,William Anderson,M,9th,68.18,93.89,Bailey High School
21991,Patricia Williams,M,12th,71.32,97.26,Bailey High School
21992,Elizabeth Brown,M,9th,61.62,61.81,Bailey High School
21993,Sarah Hernandez,F,12th,80.18,38.78,Bailey High School
21994,Charles Jackson,F,12th,50.11,73.12,Bailey High School
21995,Sarah Gonzalez,M,9th,85.2,84.8,Bailey High School
21996,Patricia Williams,F,9th,59.62,81.89,Bailey High School
21997,Jessica Wilson,M,12th,54.63,67.52,Bailey High School
21998,Elizabeth Garcia,F,10th,80.89,85.92,Bailey High School
21999,Linda Thomas,M,11th,73.32,90.13,Bailey High School
22000,Elizabeth Miller,M,10th,58.9,71.31,Bailey High School
22001,Charles Moore,F,11th,48.54,85.98,Bailey High School
22002,Richard Davis,M,11th,100.0,73.57,Bailey High School
22003,Susan Rodriguez,M,9th,66.22,32.66,Bailey High School
22004,Barbara Garcia,M,10th,64.23,53.97,Bailey High School
22005,Karen Lopez,M,11th,57.16,58.47,Bailey High School
22006,Charles Lopez,M,12th,52.8,64.58,Bailey High School
22007,Michael Anderson,F,12th,68.68,71.9,Bailey High School
22008,Jessica Brown,F,12th,99.2,77.03,Bailey High School
22009,Jennifer Thomas,F,11th,70.92,56.2,Bailey High School
22010,Joseph Johnson,M,9th,60.0,65.59,Bailey High School
22011,John Anderson,M,12th,50.19,71.99,Bailey High School
22012,Linda Lopez,M,10th,75.55,63.39,Bailey High School
22013,Mary Anderson,F,12th,64.84,61.46,Bailey High School
22014,Linda Hernandez,F,9th,95.89,84.47,Bailey High School
22015,Thomas Smith,F,12th,36.54,95.11,Bailey High School
22016,Karen Anderson,M,12th,59.15,80.03,Bailey High School
22017,Mary Martinez,M,11th,48.76,49.08,Bailey High School
22018,Karen Garcia,M,9th,63.93,59.61,Bailey High School
22019,John Gonzalez,F,10th,74.28,37.41,Bailey High School
22020,Joseph Garcia,F,9th,62.38,58.93,Bailey High School
22021,William Martinez,M,10th,72.78,81.54,Bailey High School
22022,William Moore,M,11th,71.1,83.34,Bailey High School
22023,William Moore,F,11th,81.31,69.96,Bailey High School
22024,William Jones,M,10th,61.06,43.31,Bailey High School
22025,Richard Lopez,F,12th,64.5,81.31,Bailey High School
22026,William Jackson,M,9th,100.0,78.45,Bailey High School
22027,Karen Smith,M,10th,69.15,50.13,Bailey High School
22028,David Jones,F,12th,91.56,80.6,Bailey High School
22029,Michael Gonzalez,M,10th,64.67,67.41,Bailey High School
22030,Jennifer Gonzalez,M,11th,55.49,51.14,Bailey High School
22031,Jennifer Anderson,F,9th,45.26,62.29,Bailey High School
22032,Linda Hernandez,F,10th,69.55,67.27,Bailey High School
22033,Elizabeth Rodriguez,M,10th,63.47,72.04,Bailey High School
22034,Patricia Wilson,F,9th,84.8,53.47,Bailey High School
22035,Patricia Anderson,F,12th,61.46,65.7,Bailey High School
22036,Elizabeth Wilson,M,11th,79.78,61.96,Bailey High School
22037,Jennifer Thomas,M,11th,96.45,74.88,Bailey High School
22038,Barbara Brown,F,9th,100.0,86.75,Bailey High School
22039,James Brown,F,12th,58.83,70.89,Bailey High School
22040,Richard Miller,M,11th,72.49,52.7,Bailey High School
22041,Joseph Garcia,F,12th,64.58,95.31,Bailey High School
22042,Susan Moore,F,11th,89.96,78.11,Bailey High School
22043,Patricia Smith,M,9th,71.38,83.1,Bailey High School
22044,John Gonzalez,M,9th,77.23,82.27,Bailey High School
22045,Sarah Brown,F,12th,85.4,45.68,Bailey High School
22046,Patricia Hernandez,M,11th,62.71,68.58,Bailey High School
22047,Susan Miller,F,11th,72.83,55.72,Bailey High School
22048,John Miller,F,12th,63.73,62.88,Bailey High School
22049,Linda Lopez,M,12th,93.72,74.39,Bailey High School
22050,Michael Thomas,M,12th,53.69,89.76,Bailey High School
22051,Thomas Brown,F,10th,74.12,64.38,Bailey High School
22052,Thomas Moore,M,11th,67.05,72.36,Bailey High School
22053,Patricia Taylor,F,12th,66.1,57.93,Bailey High School
22054,Joseph Taylor,M,12th,56.31,83.67,Bailey High School
22055,Richard Williams,M,12th,45.91,76.14,Bailey High School
22056,Barbara Taylor,F,10th,91.11,48.21,Bailey High School
22057,Michael Miller,F,12th,75.74,86.28,Bailey High School
22058,David Thomas,M,9th,97.48,84.05,Bailey High School
22059,Patricia Thomas,M,10th,84.51,93.81,Bailey High School
22060,Robert Jackson,M,12th,90.64,77.33,Bailey High School
22061,Susan Miller,F,11th,76.09,87.7,Bailey High School
22062,William Gonzalez,M,12th,43.83,95.72,Bailey High School
22063,Jessica Brown,F,10th,62.13,66.5,Bailey High School
22064,Michael Williams,F,12th,45.3,83.68,Bailey High School
22065,Karen Anderson,M,12th,95.71,55.36,Bailey High School
22066,Susan Miller,M,11th,77.63,61.11,Bailey High School
22067,Sarah Jones,F,11th,23.91,54.1,Bailey High School
22068,Karen Davis,F,11th,46.06,100.0,Bailey High School
22069,Karen Moore,M,12th,68.51,67.01,Bailey High School
22070,Charles Martin,F,9th,79.89,82.09,Bailey High School
22071,John Garcia,M,10th,70.22,56.73,Bailey High School
22072,Sarah Anderson,M,10th,52.52,65.03,Bailey High School
22073,Susan Davis,M,10th,66.55,99.61,Bailey High School
22074,David Hernandez,F,10th,72.65,82.67,Bailey High School
22075,Barbara Thomas,F,11th,63.49,46.42,Bailey High School
22076,Michael Williams,F,10th,73.71,79.3,Bailey High School
22077,Mary Williams,F,10th,100.0,60.97,Bailey High School
22078,Linda Martin,M,9th,51.82,43.91,Bailey High School
22079,Linda Brown,F,12th,91.84,71.87,Bailey High School
22080,Richard Taylor,F,12th,70.02,100.0,Bailey High School
22081,Sarah Jones,M,12th,61.36,76.61,Bailey High School
22082,Barbara Johnson,F,9th,96.21,83.76,Bailey High School
22083,Elizabeth Miller,F,10th,73.55,63.3,Bailey High School
22084,Joseph Miller,M,9th,75.01,65.71,Bailey High School
22085,Joseph Thomas,F,9th,77.69,84.37,Bailey High School
22086,James Anderson,F,9th,55.49,64.42,Bailey High School
22087,John Martinez,F,11th,76.56,65.69,Bailey High School
22088,Jessica Johnson,F,9th,68.18,53.06,Bailey High School
22089,Thomas Smith,F,9th,68.04,56.5,Bailey High School
22090,Patricia Hernandez,F,10th,67.88,61.9,Bailey High School
22091,Thomas Johnson,M,10th,65.46,62.94,Bailey High School
22092,James Garcia,F,11th,56.44,70.29,Bailey High School
22093,David Brown,M,9th,82.91,82.05,Bailey High School
22094,David Jones,M,10th,81.68,68.76,Bailey High School
22095,Elizabeth Jones,M,12th,88.6,64.84,Bailey High School
22096,John Garcia,F,12th,100.0,72.78,Bailey High School
22097,Richard Thomas,M,12th,92.38,75.45,Bailey High School
22098,Michael Moore,M,11th,100.0,69.38,Bailey High School
22099,John Garcia,F,10th,93.73,56.9,Bailey High School
22100,Elizabeth Thomas,F,10th,67.35,71.83,Bailey High School
22101,Richard Rodriguez,M,9th,66.66,56.16,Bailey High School
22102,Jessica Hernandez,M,12th,55.18,68.24,Bailey High School
22103,William Martinez,F,12th,99.11,62.1,Bailey High School
